Localidade;Bairro;Logradouro;Ponto Refer;Coordenadas;Numero;Desc Fato;Tipo;Data Fato;Faixa Hora;Dia;Latitude;Logitude
PORTO ALEGRE, RS;NAVEGANTES-SARANDI;AV   SERTORIO;ESTACIONAMENTO DO BIG SERTORIO;AV   SERTORIO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;16/03/13;18:01 às 24:00;sábado       ;-29.9979992;-51.1497498
PORTO ALEGRE, RS;C BAIXA;RUA   JOAO ALFREDO;CASA BATE MACUMBA;RUA   JOAO ALFREDO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;17/03/13;00:01 às 06:00;domingo      ;-30.0410995;-51.2252998
PORTO ALEGRE, RS;A MORROS;RUA   OSVALDO OLMIRO MACHADO;SUPERMERCADO DAVI;RUA   OSVALDO OLMIRO MACHADO, 80, PORTO ALEGRE, RS;80;FURTO DE VEICULO;Consumado;17/03/13;00:01 às 06:00;domingo      ;-30.1444149;-51.2085609
PORTO ALEGRE, RS; ;PCA   RUY BARBOSA;CAMELODROMO;PCA   RUY BARBOSA, 220, PORTO ALEGRE, RS;220;FURTO DE VEICULO;Consumado;17/03/13;00:01 às 06:00;domingo      ;-29.9882565;-51.1310959
PORTO ALEGRE, RS;M DEUS;RUA   JOSE DE ALENCAR; ;RUA   JOSE DE ALENCAR,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;17/03/13;06:01 às 12:00;domingo      ;-30.0601807;-51.2179718
PORTO ALEGRE, RS;TRISTEZA-CAVALHADA;RUA   OTTO NIEMEYER;OFICINA MECANICA;RUA   OTTO NIEMEYER, 2463, PORTO ALEGRE, RS;2463;FURTO DE VEICULO;Consumado;17/03/13;12:01 às 18:00;domingo      ;-30.1069889;-51.2459145
PORTO ALEGRE, RS;CENTRO;RUA   ANDRADAS; ;RUA   ANDRADAS, 260, PORTO ALEGRE, RS;260;FURTO DE VEICULO;Consumado;17/03/13;12:01 às 18:00;domingo      ;-30.0329685;-51.2390594
PORTO ALEGRE, RS;C BAIXA;RUA   REPUBLICA;IGREJA PAO DOS POBRES;RUA   REPUBLICA, S/N, PORTO ALEGRE, RS;S/N;FURTO DE VEICULO;Consumado;17/03/13;18:01 às 24:00;domingo      ;-30.0389996;-51.2240906
PORTO ALEGRE, RS;R BRANCO;RUA   CESAR LOMBROSO; ;RUA   CESAR LOMBROSO, 116, PORTO ALEGRE, RS;116;FURTO DE VEICULO;Consumado;17/03/13;18:01 às 24:00;domingo      ;-30.0349751;-51.2071495
PORTO ALEGRE, RS;IPANEMA-GUARUJA;AV   GUAIBA;QUASE ESQUINA RUA LEBLON;AV   GUAIBA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;17/03/13;18:01 às 24:00;domingo      ;-30.0957394;-51.2512894
PORTO ALEGRE, RS; ;RUA   LUIZ AFONSO;RUA JOAO ALFREDO;RUA   LUIZ AFONSO, 243, PORTO ALEGRE, RS;243;FURTO DE VEICULO;Consumado;17/03/13;18:01 às 24:00;domingo      ;-30.0390663;-51.221386
PORTO ALEGRE, RS;VILA NOVA;RUA   BIAZETTO;RUA DOS BIAZETTO,510;RUA   BIAZETTO, 510, PORTO ALEGRE, RS;510;FURTO DE VEICULO;Consumado;18/03/13;00:01 às 06:00;segunda-feira;-30.14645;-51.2010307
PORTO ALEGRE, RS;AZENHA;PCA   PRINCESA ISABEL;STUTEGARD;PCA   PRINCESA ISABEL,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;18/03/13;00:01 às 06:00;segunda-feira;-30.0508499;-51.2125092
PORTO ALEGRE, RS;CENTRO-C BAIXA;RUA   SARMENTO LEITE; ;RUA   SARMENTO LEITE,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;18/03/13;06:01 às 12:00;segunda-feira;-30.0315094;-51.2200317
PORTO ALEGRE, RS;S SEBASTIAO-R BERTA;AV   BALTAZAR OLIVEIRA GARCIA; ;AV   BALTAZAR OLIVEIRA GARCIA, 2600, PORTO ALEGRE, RS;2600;FURTO DE VEICULO;Consumado;18/03/13;12:01 às 18:00;segunda-feira;-30.0151806;-51.1148949
PORTO ALEGRE, RS;FARROUPILHA-SANTANA;AV   JOAO PESSOA; ;AV   JOAO PESSOA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;18/03/13;18:01 às 24:00;segunda-feira;-30.0314693;-51.2239609
PORTO ALEGRE, RS;AZENHA;PCA   PRINCESA ISABEL; ;PCA   PRINCESA ISABEL, 160, PORTO ALEGRE, RS;160;FURTO DE VEICULO;Consumado;18/03/13;18:01 às 24:00;segunda-feira;-30.0500374;-51.2113914
PORTO ALEGRE, RS;S JOSE;RUA   MACAPA;MORRO DA CRUZ;RUA   MACAPA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;19/03/13;00:01 às 06:00;terça-feira  ;-30.0701408;-51.1692085
PORTO ALEGRE, RS; ;RUA   LOPO GONCALVES;RUA GEN LIMA E SILVA;RUA   LOPO GONCALVES, 94, PORTO ALEGRE, RS;94;FURTO DE VEICULO;Consumado;19/03/13;00:01 às 06:00;terça-feira  ;-30.0404587;-51.2184372
PORTO ALEGRE, RS;CENTRO-C BAIXA;RUA   SARMENTO LEITE; ;RUA   SARMENTO LEITE,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;19/03/13;06:01 às 12:00;terça-feira  ;-30.0315094;-51.2200317
PORTO ALEGRE, RS;CENTRO-P BELAS;AV   BORGES DE MEDEIROS;PROXIMO AO VIADUTO DA BORGES DE MEDEIROS;AV   BORGES DE MEDEIROS,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;19/03/13;12:01 às 18:00;terça-feira  ;-30.0272598;-51.2285881
PORTO ALEGRE, RS;CENTRO;RUA   DOUTOR FLORES;FRENTE AO MC DONALDS;RUA   DOUTOR FLORES,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;19/03/13;12:01 às 18:00;terça-feira  ;-30.0274296;-51.2245216
PORTO ALEGRE, RS;S JOAO-SARANDI;AV   ASSIS BRASIL;PROXIMO A LOJA COLOMBO - SARANDI;AV   ASSIS BRASIL,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;19/03/13;12:01 às 18:00;terça-feira  ;-30.0107098;-51.1591415
PORTO ALEGRE, RS;TRISTEZA-CAVALHADA;RUA   OTTO NIEMEYER;PROXIMO AO BANCO DO BRASIL;RUA   OTTO NIEMEYER,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;19/03/13;12:01 às 18:00;terça-feira  ;-30.1049995;-51.2396507
PORTO ALEGRE, RS; ;LG VISC CAIRU;JULIO DE CASTILHOS;LG VISC CAIRU, 24, PORTO ALEGRE, RS;24;FURTO DE VEICULO;Consumado;19/03/13;12:01 às 18:00;terça-feira  ;-30.0263691;-51.2268982
PORTO ALEGRE, RS;CRISTAL-CAVALHADA;RUA CEL MASSOT;PROXIMO AOS PREDIOS;RUA CEL MASSOT, 520, PORTO ALEGRE, RS;520;FURTO DE VEICULO;Consumado;19/03/13;18:01 às 24:00;terça-feira  ;-30.1002865;-51.2440033
PORTO ALEGRE, RS;C A BORGES;RUA   MUSICO NELSON FERREIRA;FRENTE 89;RUA   MUSICO NELSON FERREIRA, 89, PORTO ALEGRE, RS;89;FURTO DE VEICULO;Consumado;19/03/13;18:01 às 24:00;terça-feira  ;-30.0757103;-51.1838989
PORTO ALEGRE, RS;CASCATA;ESTR   BARCELOS; ;ESTR   BARCELOS, 11, PORTO ALEGRE, RS;11;FURTO DE VEICULO;Consumado;19/03/13;18:01 às 24:00;terça-feira  ;-30.0880108;-51.1820602
PORTO ALEGRE, RS;MEDIANEIRA;RUA   CATAO COELHO;ESQ EURICO LARA;RUA   CATAO COELHO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;20/03/13;00:01 às 06:00;quarta-feira ;-30.0614395;-51.2161713
PORTO ALEGRE, RS; ;RUA   GANA;AV BENNO MENTZ;RUA   GANA, 1079, PORTO ALEGRE, RS;1079;FURTO DE VEICULO;Consumado;20/03/13;00:01 às 06:00;quarta-feira ;-30.0169907;-51.1455193
PORTO ALEGRE, RS;AZENHA;PCA   PRINCESA ISABEL;NA FRENTE STUTTICARGT;PCA   PRINCESA ISABEL,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;20/03/13;00:01 às 06:00;quarta-feira ;-30.0508499;-51.2125092
PORTO ALEGRE, RS;L PINHEIRO;RUA   SANTA PAULA; ;RUA   SANTA PAULA, 7, PORTO ALEGRE, RS;7;FURTO DE VEICULO;Consumado;20/03/13;00:01 às 06:00;quarta-feira ;-30.0832405;-51.1233101
PORTO ALEGRE, RS;C BAIXA;RUA   AVAI; ;RUA   AVAI, 137, PORTO ALEGRE, RS;137;FURTO DE VEICULO;Consumado;20/03/13;06:01 às 12:00;quarta-feira ;-30.0344429;-51.2236595
PORTO ALEGRE, RS;JD ITU-SABARA;RUA   GUADALAJARA;EM FRENTE DE CASA;RUA   GUADALAJARA, 566, PORTO ALEGRE, RS;566;FURTO DE VEICULO;Consumado;20/03/13;06:01 às 12:00;quarta-feira ;-30.0351753;-51.1435547
PORTO ALEGRE, RS;FLORESTA-SANTANA;RUA   RAMIRO BARCELOS; ;RUA   RAMIRO BARCELOS, 2021, PORTO ALEGRE, RS;2021;FURTO DE VEICULO;Consumado;20/03/13;06:01 às 12:00;quarta-feira ;-30.0335503;-51.2084084
PORTO ALEGRE, RS; ;RUA   VERISSIMO ROSA;AV IPIRANGA;RUA   VERISSIMO ROSA, 757, PORTO ALEGRE, RS;757;FURTO DE VEICULO;Consumado;20/03/13;12:01 às 18:00;quarta-feira ;-30.0523605;-51.1916695
PORTO ALEGRE, RS;CAVALHADA;ESTR   EDUARDO PRADO;SUPER BIG;ESTR   EDUARDO PRADO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;20/03/13;12:01 às 18:00;quarta-feira ;-30.1314793;-51.2179909
PORTO ALEGRE, RS;S JOSE;RUA FREI GERMANO; ;RUA FREI GERMANO, 46, PORTO ALEGRE, RS;46;FURTO DE VEICULO;Consumado;20/03/13;12:01 às 18:00;quarta-feira ;-30.0611;-51.1677513
PORTO ALEGRE, RS;CENTRO;AV DES ANDRE DA ROCHA;AREA AZUL PROXIMO A SANTA CASA;AV DES ANDRE DA ROCHA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;20/03/13;12:01 às 18:00;quarta-feira ;-30.0336208;-51.2244682
PORTO ALEGRE, RS;CENTRO;AV   ALBERTO BINS;SUPERMERCADO NACIONAL;AV   ALBERTO BINS,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;20/03/13;12:01 às 18:00;quarta-feira ;-30.0280609;-51.22155
PORTO ALEGRE, RS;CRISTAL-STA TEREZA;RUA   ORFANATROFIO; ;RUA   ORFANATROFIO, 184, PORTO ALEGRE, RS;184;FURTO DE VEICULO;Consumado;20/03/13;12:01 às 18:00;quarta-feira ;-30.0776539;-51.2156143
PORTO ALEGRE, RS;CENTRO;RUA MAL FLORIANO PEIXOTO;CENTRO;RUA MAL FLORIANO PEIXOTO, 501, PORTO ALEGRE, RS;501;FURTO DE VEICULO;Consumado;21/03/13;00:01 às 06:00;quinta-feira ;-30.0334187;-51.227272
PORTO ALEGRE, RS;VL J PESSOA;AV   ROCIO;ROCIO 164 -PARTENON;AV   ROCIO, 164, PORTO ALEGRE, RS;164;FURTO DE VEICULO;Consumado;21/03/13;00:01 às 06:00;quinta-feira ;-30.0649567;-51.1779137
PORTO ALEGRE, RS;CENTRO;RUA   MARECHAL FLORIANO;CENTRO;RUA   MARECHAL FLORIANO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;21/03/13;06:01 às 12:00;quinta-feira ;-30.0333996;-51.2271194
PORTO ALEGRE, RS;STA M GORETI;RUA   MORRETES; ;RUA   MORRETES, 57, PORTO ALEGRE, RS;57;FURTO DE VEICULO;Consumado;21/03/13;06:01 às 12:00;quinta-feira ;-30.0079899;-51.1774445
PORTO ALEGRE, RS;FLORESTA-B FIM;RUA   SANTO ANTONIO;VOLUNTARIOS DA PATRIA;RUA   SANTO ANTONIO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;21/03/13;06:01 às 12:00;quinta-feira ;-30.0324802;-51.2143707
PORTO ALEGRE, RS;CENTRO;AV   LOUREIRO DA SILVA;ESQUINA SARMENTO LEITE;AV   LOUREIRO DA SILVA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;21/03/13;06:01 às 12:00;quinta-feira ;-30.0370998;-51.2346497
PORTO ALEGRE, RS;AZENHA;RUA   NUNES MACHADO; ;RUA   NUNES MACHADO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;21/03/13;06:01 às 12:00;quinta-feira ;-30.0522003;-51.2167015
PORTO ALEGRE, RS;C REDENTOR;RUA   ADAO BAINO; ;RUA   ADAO BAINO, 177, PORTO ALEGRE, RS;177;FURTO DE VEICULO;Consumado;21/03/13;12:01 às 18:00;quinta-feira ;-30.012167;-51.1561966
PORTO ALEGRE, RS;S GERALDO;AV   POLONIA;CLINICA  SOFT;AV   POLONIA, 625, PORTO ALEGRE, RS;625;FURTO DE VEICULO;Consumado;21/03/13;12:01 às 18:00;quinta-feira ;-30.0089397;-51.2026138
PORTO ALEGRE, RS;S GERALDO;AV   POLONIA; ;AV   POLONIA, 574, PORTO ALEGRE, RS;574;FURTO DE VEICULO;Consumado;21/03/13;12:01 às 18:00;quinta-feira ;-30.0100307;-51.1985893
PORTO ALEGRE, RS;CENTRO;PCA DOM FELICIANO; ;PCA DOM FELICIANO, 78, PORTO ALEGRE, RS;78;FURTO DE VEICULO;Consumado;21/03/13;12:01 às 18:00;quinta-feira ;-30.0296192;-51.2224808
PORTO ALEGRE, RS;CENTRO;PCA DOM FELICIANO;PROX SANTA CASA;PCA DOM FELICIANO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;21/03/13;12:01 às 18:00;quinta-feira ;-30.0296192;-51.2224808
PORTO ALEGRE, RS; ;RUA DR ROMAGUERA C CORREA;SUPERMERCADO NACIONAL;RUA DR ROMAGUERA C CORREA, S/N, PORTO ALEGRE, RS;S/N;FURTO DE VEICULO;Consumado;21/03/13;12:01 às 18:00;quinta-feira ;-30.0162201;-51.1119614
PORTO ALEGRE, RS;TERESOPOLIS;AV   CLEMENCIANO BARNASQUE;PRACA GUIDO LOPES;AV   CLEMENCIANO BARNASQUE, 74, PORTO ALEGRE, RS;74;FURTO DE VEICULO;Consumado;21/03/13;18:01 às 24:00;quinta-feira ;-30.0819511;-51.211731
PORTO ALEGRE, RS;CENTRO;RUA DR JOSE MONTAURI; ;RUA DR JOSE MONTAURI,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;22/03/13;06:01 às 12:00;sexta-feira  ;-30.0289307;-51.2277298
PORTO ALEGRE, RS;FLORESTA-SANTANA;RUA   RAMIRO BARCELOS; ;RUA   RAMIRO BARCELOS, 2411, PORTO ALEGRE, RS;2411;FURTO DE VEICULO;Consumado;22/03/13;06:01 às 12:00;sexta-feira  ;-30.0418301;-51.2082901
PORTO ALEGRE, RS;P BELAS;AV   EDVALDO PEREIRA PAIVA;USINA DO GASOMETRO;AV   EDVALDO PEREIRA PAIVA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;22/03/13;06:01 às 12:00;sexta-feira  ;-30.04422;-51.2313995
PORTO ALEGRE, RS;CENTRO-C BAIXA;RUA   SARMENTO LEITE;UFRGS;RUA   SARMENTO LEITE, -, PORTO ALEGRE, RS;-;FURTO DE VEICULO;Consumado;22/03/13;12:01 às 18:00;sexta-feira  ;-30.0315094;-51.2200317
PORTO ALEGRE, RS;VL B JESUS;RUA DR MURTINHO;EM FRENTE A CASA DA VITIMA;RUA DR MURTINHO, 250, PORTO ALEGRE, RS;250;FURTO DE VEICULO;Consumado;22/03/13;12:01 às 18:00;sexta-feira  ;-30.0417042;-51.1581841
PORTO ALEGRE, RS;M DEUS;RUA BARAO TRIUNFO;BANCO DO BRASIL;RUA BARAO TRIUNFO, -, PORTO ALEGRE, RS;-;FURTO DE VEICULO;Consumado;22/03/13;12:01 às 18:00;sexta-feira  ;-30.1242695;-51.0978317
PORTO ALEGRE, RS;CENTRO-C BAIXA;RUA   SARMENTO LEITE;UFRGS/OSVALDO ARANHA;RUA   SARMENTO LEITE, 000, PORTO ALEGRE, RS;000;FURTO DE VEICULO;Consumado;22/03/13;12:01 às 18:00;sexta-feira  ;-30.0315094;-51.2200317
PORTO ALEGRE, RS;A MORROS;RUA   MORRO ALTO; ;RUA   MORRO ALTO, 1113, PORTO ALEGRE, RS;1113;FURTO DE VEICULO;Consumado;22/03/13;18:01 às 24:00;sexta-feira  ;-30.1378593;-51.2116394
PORTO ALEGRE, RS;E SANTO;RUA   ARACHANES; ;RUA   ARACHANES, 520, PORTO ALEGRE, RS;520;FURTO DE VEICULO;Consumado;23/03/13;00:01 às 06:00;sábado       ;-30.1466999;-51.2216187
PORTO ALEGRE, RS;BELEM VELHO;RUA   MAJOR TITO;DEFRONTE A CASADA VITIMA;RUA   MAJOR TITO, 400, PORTO ALEGRE, RS;400;FURTO DE VEICULO;Consumado;23/03/13;00:01 às 06:00;sábado       ;-30.1158257;-51.1795044
PORTO ALEGRE, RS;CRISTAL;AV   ICARAI; ;AV   ICARAI, 330, PORTO ALEGRE, RS;330;FURTO DE VEICULO;Consumado;23/03/13;00:01 às 06:00;sábado       ;-30.0825977;-51.2399483
PORTO ALEGRE, RS;C REDENTOR;RUA   DOMINGOS RUBBO;H.C.R.;RUA   DOMINGOS RUBBO, 100, PORTO ALEGRE, RS;100;FURTO DE VEICULO;Consumado;23/03/13;06:01 às 12:00;sábado       ;-30.0096874;-51.1587868
PORTO ALEGRE, RS;C BAIXA;RUA   LUIZ AFONSO;PROX. ZAFFARI LIMA E SILVA;RUA   LUIZ AFONSO, 248, PORTO ALEGRE, RS;248;FURTO DE VEICULO;Consumado;23/03/13;06:01 às 12:00;sábado       ;-30.0392151;-51.221096
PORTO ALEGRE, RS;FLORESTA-SANTANA;RUA   RAMIRO BARCELOS;PROXIMO AO HOSPITAL DE CLINICAS DE POA;RUA   RAMIRO BARCELOS,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;23/03/13;06:01 às 12:00;sábado       ;-30.0335503;-51.2084084
PORTO ALEGRE, RS;CAVALHADA;ESTR   EDUARDO PRADO;BIG DA EDUARDO PRADO;ESTR   EDUARDO PRADO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;23/03/13;12:01 às 18:00;sábado       ;-30.1314793;-51.2179909
PORTO ALEGRE, RS; ;RUA   SAPE;HOSPITAL CONCEICAO;RUA   SAPE, 516, PORTO ALEGRE, RS;516;FURTO DE VEICULO;Consumado;23/03/13;18:01 às 24:00;sábado       ;-30.0176907;-51.1567307
PORTO ALEGRE, RS; ;RUA MAL FLORIANO PEIXOTO;-;RUA MAL FLORIANO PEIXOTO, 368, PORTO ALEGRE, RS;368;FURTO DE VEICULO;Consumado;24/03/13;00:01 às 06:00;domingo      ;-30.0321484;-51.2268524
PORTO ALEGRE, RS;C BAIXA;RUA   REPUBLICA; ;RUA   REPUBLICA, 10, PORTO ALEGRE, RS;10;FURTO DE VEICULO;Consumado;24/03/13;00:01 às 06:00;domingo      ;-30.0389996;-51.2240906
PORTO ALEGRE, RS; ;RUA DR RITA LOBATO;AV BORGES DE MEDEIROS;RUA DR RITA LOBATO, 150, PORTO ALEGRE, RS;150;FURTO DE VEICULO;Consumado;24/03/13;00:01 às 06:00;domingo      ;-30.0456848;-51.2275848
PORTO ALEGRE, RS;B JESUS;RUA   JUVENAL CRUZ;LOGRAD.10441;RUA   JUVENAL CRUZ, 246, PORTO ALEGRE, RS;246;FURTO DE VEICULO;Consumado;24/03/13;00:01 às 06:00;domingo      ;-30.0480976;-51.1439857
PORTO ALEGRE, RS;CAMAQUA;RUA MAL HERMES;MERCADO DO ZE;RUA MAL HERMES,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;24/03/13;06:01 às 12:00;domingo      ;-30.1061306;-51.2458801
PORTO ALEGRE, RS; ;RUA   CALDAS JUNIOR;CENTRO PORTO ALEGRE;RUA   CALDAS JUNIOR, 108, PORTO ALEGRE, RS;108;FURTO DE VEICULO;Consumado;24/03/13;18:01 às 24:00;domingo      ;-30.0291767;-51.232399
PORTO ALEGRE, RS;VL SAO JOSE;RUA   SANTA MARIA;LOGRAD.2660;RUA   SANTA MARIA, 500, PORTO ALEGRE, RS;500;FURTO DE VEICULO;Consumado;24/03/13;18:01 às 24:00;domingo      ;-30.0662003;-51.1667786
PORTO ALEGRE, RS;L PINHEIRO;ESTR   JOAO DE OLIVEIRA REMIAO;LOGRAD.3003;ESTR   JOAO DE OLIVEIRA REMIAO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;25/03/13;00:01 às 06:00;segunda-feira;-30.0762291;-51.1316414
PORTO ALEGRE, RS;PARTENON;RUA   PORTUGUESA; ;RUA   PORTUGUESA, 4805, PORTO ALEGRE, RS;4805;FURTO DE VEICULO;Consumado;25/03/13;00:01 às 06:00;segunda-feira;-30.05723;-51.1916389
PORTO ALEGRE, RS;M DEUS;AV   GANZO;ATRAS DO TRT;AV   GANZO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;25/03/13;06:01 às 12:00;segunda-feira;-30.0516701;-51.2251587
PORTO ALEGRE, RS;C REDENTOR;RUA   MARCO POLO;ATRAS DO  HOSPITAL CONCEICAO;RUA   MARCO POLO, SN, PORTO ALEGRE, RS;SN;FURTO DE VEICULO;Consumado;25/03/13;06:01 às 12:00;segunda-feira;-30.0158997;-51.1548195
PORTO ALEGRE, RS;C REDENTOR;RUA   DOMINGOS RUBBO; ;RUA   DOMINGOS RUBBO, 135, PORTO ALEGRE, RS;135;FURTO DE VEICULO;Consumado;25/03/13;06:01 às 12:00;segunda-feira;-30.0092793;-51.1570587
PORTO ALEGRE, RS;S JOSE;RUA   MARTINS DE LIMA; ;RUA   MARTINS DE LIMA, 26, PORTO ALEGRE, RS;26;FURTO DE VEICULO;Consumado;25/03/13;12:01 às 18:00;segunda-feira;-30.0618057;-51.1695824
PORTO ALEGRE, RS;C BAIXA;RUA   JOSE DO PATROCINIO;PROX SENAC E PERIMETRAL;RUA   JOSE DO PATROCINIO, 59, PORTO ALEGRE, RS;59;FURTO DE VEICULO;Consumado;25/03/13;18:01 às 24:00;segunda-feira;-30.0366592;-51.22686
PORTO ALEGRE, RS;CAVALHADA-VL NOVA;AV   VICENTE MONTEGIA;BORTOLINE;AV   VICENTE MONTEGIA, 568, PORTO ALEGRE, RS;568;FURTO DE VEICULO;Consumado;25/03/13;18:01 às 24:00;segunda-feira;-30.1002083;-51.2252884
PORTO ALEGRE, RS;VL NOVA;AV   MONTE CRISTO;CEMITERIO;AV   MONTE CRISTO, 758, PORTO ALEGRE, RS;758;FURTO DE VEICULO;Consumado;25/03/13;18:01 às 24:00;segunda-feira;-30.119915;-51.2144852
PORTO ALEGRE, RS; ;AV   VENANCIO AIRES;ESQ.AURELIANO F.PINTO;AV   VENANCIO AIRES, 88, PORTO ALEGRE, RS;88;FURTO DE VEICULO;Consumado;26/03/13;00:01 às 06:00;terça-feira  ;-30.0425625;-51.2192116
PORTO ALEGRE, RS;PR BELAS;AV   AUGUSTO DE CARVALHO;FRENTE AO DECA;AV   AUGUSTO DE CARVALHO, 2000, PORTO ALEGRE, RS;2000;FURTO DE VEICULO;Consumado;26/03/13;06:01 às 12:00;terça-feira  ;-30.0366993;-51.2326889
PORTO ALEGRE, RS;ABERTA DOS MORROS;AV   EDGAR P CASTRO;FRANCISCA PREZZI BOLOGNESE,276/CAMPOS IP;AV   EDGAR P CASTRO, 1395, PORTO ALEGRE, RS;1395;FURTO DE VEICULO;Consumado;26/03/13;12:01 às 18:00;terça-feira  ;-30.014576;-51.2005081
PORTO ALEGRE, RS; ;TV   PESQUEIRO;--;TV   PESQUEIRO, 551, PORTO ALEGRE, RS;551;FURTO DE VEICULO;Consumado;26/03/13;12:01 às 18:00;terça-feira  ;-30.0435696;-51.2245216
PORTO ALEGRE, RS;M DEUS;RUA   MARCILIO DIAS;ESQ GETULIO VARGAS;RUA   MARCILIO DIAS, -, PORTO ALEGRE, RS;-;FURTO DE VEICULO;Consumado;26/03/13;12:01 às 18:00;terça-feira  ;-30.0502701;-51.21558
PORTO ALEGRE, RS;VL INTERCAP;AV   ELIAS CIRNE LIMA;INTERCAP;AV   ELIAS CIRNE LIMA, 500, PORTO ALEGRE, RS;500;FURTO DE VEICULO;Consumado;26/03/13;12:01 às 18:00;terça-feira  ;-30.0604401;-51.1578484
PORTO ALEGRE, RS;PARTENON;RUA   DOZE DE OUTUBRO; ;RUA   DOZE DE OUTUBRO, 659, PORTO ALEGRE, RS;659;FURTO DE VEICULO;Consumado;26/03/13;18:01 às 24:00;terça-feira  ;-30.0675411;-51.1912193
PORTO ALEGRE, RS;T FIGUEIRAS;AL   ALCEU WAMOSY;PROXIMO AO VIADUTO DA CARLOS GOMES;AL   ALCEU WAMOSY,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;26/03/13;18:01 às 24:00;terça-feira  ;-30.0308399;-51.1789589
PORTO ALEGRE, RS;IPANEMA;RUA   OTELO ROSA;E.E.E.M. ODILA GAY;RUA   OTELO ROSA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;26/03/13;18:01 às 24:00;terça-feira  ;-30.1394806;-51.2241898
PORTO ALEGRE, RS;INDEPENDENCIA;AV   INDEPENDENCIA;QUASE ESQUINA FERNANDES VIEIRA;AV   INDEPENDENCIA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;26/03/13;18:01 às 24:00;terça-feira  ;-30.0295391;-51.2206192
PORTO ALEGRE, RS;M DEUS;RUA   GRAO PARA;LOGRAD.;RUA   GRAO PARA, 325, PORTO ALEGRE, RS;325;FURTO DE VEICULO;Consumado;27/03/13;00:01 às 06:00;quarta-feira ;-30.059927;-51.2284546
PORTO ALEGRE, RS;PARTENON;RUA   GRACIANO AZAMBUJA;ATRAS COLEGIO CARLOS FERREIRA;RUA   GRACIANO AZAMBUJA, 265, PORTO ALEGRE, RS;265;FURTO DE VEICULO;Consumado;27/03/13;00:01 às 06:00;quarta-feira ;-30.0687141;-51.191761
PORTO ALEGRE, RS;CENTRO;RUA   JERONIMO COELHO;RUA JERONIMO COELHO, 261,;RUA   JERONIMO COELHO, 261, PORTO ALEGRE, RS;261;FURTO DE VEICULO;Consumado;27/03/13;00:01 às 06:00;quarta-feira ;-30.0326805;-51.2264977
PORTO ALEGRE, RS;NAVEGANTES;AV PRES FRANKLIN ROOSEVELT;FRENTE PENSAO;AV PRES FRANKLIN ROOSEVELT, 539, PORTO ALEGRE, RS;539;FURTO DE VEICULO;Consumado;27/03/13;00:01 às 06:00;quarta-feira ;-30.0045319;-51.2017975
PORTO ALEGRE, RS;C REDENTOR;RUA   DOMINGOS RUBBO;PROXIMO AO HOSPITAL CRISTO REDENTOR;RUA   DOMINGOS RUBBO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;27/03/13;06:01 às 12:00;quarta-feira ;-30.0092793;-51.1570587
